,BR,BTH,BPH,BMAG,UNIX TIME
19706,-0.26609972930537634,0.4612395307959857,-0.1714864922190203,0.5588094315412903,833561874.36
19707,-0.24835974735168456,0.434629557865448,-0.1478331829474313,0.5233294676339068,833561898.36
19708,-0.21287978344430106,0.4198462395707049,-0.13009320099373956,0.4908061673854719,833561922.36
19709,-0.20400979246745518,0.4257595668886021,-0.1360065283116368,0.4908061673854719,833561946.359
19710,-0.17444315587796894,0.36071296639173234,-0.11826654635794505,0.4198462395707049,833561970.359
19711,-0.21879311076219832,0.3961929302991159,-0.15078984660637992,0.4789795127496774,833561994.359
19712,-0.18626981051376343,0.4050629212759618,-0.15078984660637992,0.47010952177283155,833562018.359
19713,-0.16557316490112306,0.4021062576170132,-0.1596598375832258,0.4641961944549343,833562042.359
19714,-0.16852982856007168,0.38732293932227,-0.12122321001689365,0.4405428851833453,833562066.359
19715,-0.1596598375832258,0.3843662756633214,-0.11530988269899642,0.4316728942064994,833562090.359
19716,-0.1271237172874195,0.40797844152706725,-0.1626001035071645,0.45823665533837266,833562114.359
19717,-0.06799640692117788,0.4434548277468122,-0.20103285524522158,0.4907566760398055,833562138.359
19718,-0.01478182759156041,0.4434548277468122,-0.23355287594665444,0.4996257725947418,833562162.359
19719,-0.01478182759156041,0.43754209671018807,-0.21877104835509403,0.4907566760398055,833562186.359
19720,0.01773819310987249,0.399109344972131,-0.20398922076353362,0.4464111932651243,833562210.359
19721,-0.0029563655183120815,0.4257166346369397,-0.21285831731846985,0.47597484844824517,833562234.359
19722,-0.02660728966480873,0.4316293656735639,-0.23946560698327862,0.4937130415581176,833562258.359
19723,-0.07390913795780205,0.4109348070453793,-0.20103285524522158,0.46119302085668473,833562282.359
19724,-0.05912731036624164,0.30154928286783234,-0.15373100695222824,0.34293840012420146,833562306.359
19725,-0.05617094484792955,0.29268018631289605,-0.1478182759156041,0.3340693035692652,833562330.359
19726,-0.05912731036624164,0.29859291734952026,-0.13894917936066783,0.3340693035692652,833562354.359
19727,-0.06503348249045117,0.4434101078894398,-0.18623224531356472,0.4877511186783838,833562378.359
19728,-0.07094561726231037,0.523223927309539,-0.20101258224321272,0.5646088707125534,833562402.359
19729,-0.08572595419195836,0.5320921294673278,-0.2069247170150719,0.5764331402562718,833562426.359
19730,0.0059121347718591975,0.4818389839065246,-0.2896946038211007,0.5616528033266237,833562450.359
19731,-0.029560673859295988,0.449322242661299,-0.2601339299618047,0.5202678599236094,833562474.359
19732,-0.10641842589346555,0.4581904448190878,-0.18327617792763512,0.5054875229939614,833562498.359
19733,-0.11528662805125435,0.4818389839065246,-0.18327617792763512,0.5291360620813982,833562522.359
19734,-0.13006696498090234,0.49070718606431335,-0.13302303236683194,0.523223927309539,833562546.359
19735,-0.13302303236683194,0.4581904448190878,-0.10937449327939515,0.49070718606431335,833562570.359
19736,-0.13893516713869114,0.4552343774331582,-0.14189123452462074,0.49661932083617255,833562594.359
19737,-0.14484730191055034,0.49661932083617255,-0.10050629112160636,0.5261799946954686,833562618.359
19738,-0.15370000161369518,0.4936134667209056,-0.0679826930214421,0.5202153900771221,833562642.359
19739,-0.18030192496991163,0.47292308188829285,-0.062071154497838434,0.5113480822917166,833562666.359
19740,-0.1477884630900915,0.43745385074667087,0.0029557692618018302,0.46110000484108554,833562690.359
19741,-0.0975403856394604,0.3221788495363995,-0.03546923114162196,0.33695769584540863,833562714.359
19742,-0.11231923194846954,0.33104615732180503,-0.09458461637765857,0.36060384993982325,833562738.359
19743,-0.10640769342486589,0.3517365421544178,-0.062071154497838434,0.3724269269870306,833562762.359
19744,-0.10936346268666772,0.3842500040342379,-0.03546923114162196,0.40198461960504894,833562786.359
19745,-0.10936346268666772,0.3990288503432471,-0.023646154094414642,0.4138076966522562,833562810.359
19746,-0.10345192416306405,0.40789615812865254,0.011823077047207321,0.41971923517585985,833562834.359
19747,-0.10640769342486589,0.4226750044376617,0.014778846309009152,0.434498081484869,833562858.359
19748,-0.11821884583717705,0.40489954699233144,-0.011821884583717706,0.4226323738679079,833562882.359
19749,-0.11821884583717705,0.37534483553303716,0.005910942291858853,0.39307766240861375,833562906.359
19750,-0.11526337469124763,0.36056747980339,0.014777355729647132,0.3783003066789666,833562930.359
19751,-0.11230790354531821,0.3635229509493194,0.026599240313364837,0.381255777824896,833562954.359
19752,-0.13004073042089476,0.39603313355454317,0.03842112489708254,0.4167214315760491,833562978.359
19753,-0.12708525927496533,0.4255878450138374,0.06797583635637681,0.44923161418127283,833563002.359
19754,-0.07979772094009452,0.32805729719816634,0.07388677864823566,0.3457901240737429,833563026.359
19755,-0.1241297881290359,0.39307766240861375,0.08866413437788279,0.4196769027219785,833563050.359
